protein_id,bmrb_id,entity_id,pdb_path,status,error
bmr15606_entity1,15606,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15606_entity1.pdb,skipped_existing,
bmr15606_entity2,15606,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15606_entity2.pdb,skipped_existing,
bmr15606_entity3,15606,3,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15606_entity3.pdb,skipped_existing,
bmr15607_entity1,15607,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15607_entity1.pdb,skipped_existing,
bmr15608_entity1,15608,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15608_entity1.pdb,skipped_existing,
bmr15609_entity1,15609,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15609_entity1.pdb,skipped_existing,
bmr15611_entity1,15611,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15611_entity1.pdb,skipped_existing,
bmr15614_entity1,15614,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15614_entity1.pdb,skipped_existing,
bmr15614_entity2,15614,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15614_entity2.pdb,skipped_existing,
bmr15615_entity1,15615,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15615_entity1.pdb,skipped_existing,
bmr15616_entity1,15616,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15616_entity1.pdb,skipped_existing,
bmr15617_entity1,15617,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15617_entity1.pdb,skipped_existing,
bmr15618_entity1,15618,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15618_entity1.pdb,skipped_existing,
bmr15622_entity1,15622,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15622_entity1.pdb,skipped_existing,
bmr15623_entity1,15623,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15623_entity1.pdb,skipped_existing,
bmr15624_entity1,15624,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15624_entity1.pdb,skipped_existing,
bmr15624_entity2,15624,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15624_entity2.pdb,skipped_existing,
bmr15625_entity1,15625,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15625_entity1.pdb,skipped_existing,
bmr15626_entity1,15626,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15626_entity1.pdb,skipped_existing,
bmr15627_entity1,15627,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15627_entity1.pdb,skipped_existing,
bmr15628_entity1,15628,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15628_entity1.pdb,skipped_existing,
bmr15632_entity1,15632,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15632_entity1.pdb,skipped_existing,
bmr15633_entity1,15633,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15633_entity1.pdb,skipped_existing,
bmr15634_entity1,15634,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15634_entity1.pdb,skipped_existing,
bmr15635_entity1,15635,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15635_entity1.pdb,skipped_existing,
bmr15635_entity2,15635,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15635_entity2.pdb,skipped_existing,
bmr15636_entity1,15636,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15636_entity1.pdb,skipped_existing,
bmr15636_entity2,15636,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15636_entity2.pdb,skipped_existing,
bmr15637_entity1,15637,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15637_entity1.pdb,skipped_existing,
bmr15637_entity2,15637,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15637_entity2.pdb,skipped_existing,
bmr15638_entity1,15638,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15638_entity1.pdb,skipped_existing,
bmr15642_entity1,15642,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15642_entity1.pdb,skipped_existing,
bmr15643_entity1,15643,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15643_entity1.pdb,ok,
bmr15645_entity1,15645,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15645_entity1.pdb,skipped_existing,
bmr15646_entity1,15646,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15646_entity1.pdb,skipped_existing,
bmr15650_entity1,15650,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15650_entity1.pdb,skipped_existing,
bmr15651_entity1,15651,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15651_entity1.pdb,skipped_existing,
bmr15652_entity1,15652,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15652_entity1.pdb,skipped_existing,
bmr15653_entity1,15653,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15653_entity1.pdb,skipped_existing,
bmr15654_entity1,15654,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15654_entity1.pdb,skipped_existing,
bmr15655_entity1,15655,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15655_entity1.pdb,skipped_existing,
bmr15658_entity1,15658,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15658_entity1.pdb,skipped_existing,
bmr15659_entity1,15659,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15659_entity1.pdb,skipped_existing,
bmr15660_entity1,15660,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15660_entity1.pdb,skipped_existing,
bmr15661_entity1,15661,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15661_entity1.pdb,skipped_existing,
bmr15663_entity1,15663,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15663_entity1.pdb,skipped_existing,
bmr15664_entity1,15664,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15664_entity1.pdb,skipped_existing,
bmr15666_entity1,15666,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15666_entity1.pdb,skipped_existing,
bmr15669_entity1,15669,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15669_entity1.pdb,ok,
bmr15670_entity1,15670,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15670_entity1.pdb,ok,
bmr15671_entity1,15671,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15671_entity1.pdb,skipped_existing,
bmr15671_entity3,15671,3,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15671_entity3.pdb,skipped_existing,
bmr15672_entity1,15672,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15672_entity1.pdb,ok,
bmr15673_entity1,15673,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15673_entity1.pdb,ok,
bmr15674_entity1,15674,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15674_entity1.pdb,ok,
bmr15676_entity1,15676,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15676_entity1.pdb,skipped_existing,
bmr15677_entity1,15677,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15677_entity1.pdb,skipped_existing,
bmr15678_entity1,15678,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15678_entity1.pdb,skipped_existing,
bmr15679_entity1,15679,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15679_entity1.pdb,skipped_existing,
bmr15681_entity1,15681,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15681_entity1.pdb,skipped_existing,
bmr15682_entity1,15682,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15682_entity1.pdb,skipped_existing,
bmr15683_entity1,15683,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15683_entity1.pdb,skipped_existing,
bmr15684_entity1,15684,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15684_entity1.pdb,skipped_existing,
bmr15685_entity1,15685,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15685_entity1.pdb,skipped_existing,
bmr15685_entity2,15685,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15685_entity2.pdb,skipped_existing,
bmr15687_entity1,15687,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15687_entity1.pdb,skipped_existing,
bmr15688_entity1,15688,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15688_entity1.pdb,skipped_existing,
bmr15689_entity1,15689,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15689_entity1.pdb,skipped_existing,
bmr15690_entity1,15690,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15690_entity1.pdb,skipped_existing,
bmr15690_entity2,15690,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15690_entity2.pdb,skipped_existing,
bmr15691_entity1,15691,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15691_entity1.pdb,skipped_existing,
bmr15692_entity1,15692,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15692_entity1.pdb,skipped_existing,
bmr15692_entity2,15692,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15692_entity2.pdb,skipped_existing,
bmr15694_entity1,15694,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15694_entity1.pdb,skipped_existing,
bmr15695_entity1,15695,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15695_entity1.pdb,skipped_existing,
bmr15698_entity1,15698,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15698_entity1.pdb,skipped_existing,
bmr15700_entity1,15700,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15700_entity1.pdb,skipped_existing,
bmr15701_entity1,15701,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15701_entity1.pdb,skipped_existing,
bmr15702_entity1,15702,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15702_entity1.pdb,skipped_existing,
bmr15703_entity1,15703,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15703_entity1.pdb,skipped_existing,
bmr15706_entity1,15706,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15706_entity1.pdb,skipped_existing,
bmr15707_entity1,15707,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15707_entity1.pdb,ok,
bmr15710_entity1,15710,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15710_entity1.pdb,skipped_existing,
bmr15711_entity1,15711,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15711_entity1.pdb,skipped_existing,
bmr15712_entity1,15712,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15712_entity1.pdb,skipped_existing,
bmr15713_entity1,15713,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15713_entity1.pdb,skipped_existing,
bmr15714_entity1,15714,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15714_entity1.pdb,skipped_existing,
bmr15715_entity1,15715,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15715_entity1.pdb,skipped_existing,
bmr15716_entity1,15716,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15716_entity1.pdb,skipped_existing,
bmr15717_entity1,15717,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15717_entity1.pdb,skipped_existing,
bmr15718_entity1,15718,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15718_entity1.pdb,skipped_existing,
bmr15719_entity1,15719,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15719_entity1.pdb,skipped_existing,
bmr15720_entity1,15720,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15720_entity1.pdb,skipped_existing,
bmr15721_entity1,15721,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15721_entity1.pdb,skipped_existing,
bmr15722_entity1,15722,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15722_entity1.pdb,skipped_existing,
bmr15723_entity1,15723,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15723_entity1.pdb,skipped_existing,
bmr15726_entity1,15726,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15726_entity1.pdb,skipped_existing,
bmr15727_entity1,15727,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15727_entity1.pdb,skipped_existing,
bmr15728_entity1,15728,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15728_entity1.pdb,skipped_existing,
bmr15732_entity1,15732,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15732_entity1.pdb,skipped_existing,
bmr15733_entity1,15733,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15733_entity1.pdb,skipped_existing,
bmr15734_entity1,15734,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15734_entity1.pdb,skipped_existing,
bmr15735_entity1,15735,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15735_entity1.pdb,skipped_existing,
bmr15736_entity1,15736,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15736_entity1.pdb,skipped_existing,
bmr15737_entity1,15737,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15737_entity1.pdb,skipped_existing,
bmr15738_entity1,15738,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15738_entity1.pdb,skipped_existing,
bmr15739_entity1,15739,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15739_entity1.pdb,skipped_existing,
bmr15740_entity1,15740,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15740_entity1.pdb,skipped_existing,
bmr15741_entity1,15741,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15741_entity1.pdb,skipped_existing,
bmr15742_entity1,15742,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15742_entity1.pdb,skipped_existing,
bmr15743_entity1,15743,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15743_entity1.pdb,skipped_existing,
bmr15744_entity1,15744,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15744_entity1.pdb,skipped_existing,
bmr15746_entity1,15746,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15746_entity1.pdb,skipped_existing,
bmr15750_entity1,15750,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15750_entity1.pdb,skipped_existing,
bmr15755_entity1,15755,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15755_entity1.pdb,skipped_existing,
bmr15755_entity2,15755,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15755_entity2.pdb,skipped_existing,
bmr15756_entity1,15756,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15756_entity1.pdb,skipped_existing,
bmr15757_entity1,15757,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15757_entity1.pdb,skipped_existing,
bmr15758_entity1,15758,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15758_entity1.pdb,skipped_existing,
bmr15759_entity1,15759,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15759_entity1.pdb,skipped_existing,
bmr15760_entity1,15760,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15760_entity1.pdb,skipped_existing,
bmr15760_entity2,15760,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15760_entity2.pdb,skipped_existing,
bmr15761_entity1,15761,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15761_entity1.pdb,skipped_existing,
bmr15762_entity1,15762,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15762_entity1.pdb,skipped_existing,
bmr15763_entity1,15763,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15763_entity1.pdb,skipped_existing,
bmr15764_entity1,15764,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15764_entity1.pdb,skipped_existing,
bmr15766_entity1,15766,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15766_entity1.pdb,skipped_existing,
bmr15767_entity1,15767,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15767_entity1.pdb,skipped_existing,
bmr15768_entity1,15768,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15768_entity1.pdb,skipped_existing,
bmr15769_entity1,15769,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15769_entity1.pdb,skipped_existing,
bmr15770_entity1,15770,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15770_entity1.pdb,skipped_existing,
bmr15774_entity1,15774,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15774_entity1.pdb,skipped_existing,
bmr15775_entity1,15775,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15775_entity1.pdb,skipped_existing,
bmr15776_entity1,15776,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15776_entity1.pdb,skipped_existing,
bmr15777_entity1,15777,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15777_entity1.pdb,skipped_existing,
bmr15778_entity1,15778,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15778_entity1.pdb,skipped_existing,
bmr15778_entity2,15778,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15778_entity2.pdb,skipped_existing,
bmr15779_entity1,15779,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15779_entity1.pdb,skipped_existing,
bmr15783_entity1,15783,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15783_entity1.pdb,skipped_existing,
bmr15784_entity1,15784,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15784_entity1.pdb,skipped_existing,
bmr15785_entity1,15785,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15785_entity1.pdb,skipped_existing,
bmr15787_entity1,15787,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15787_entity1.pdb,skipped_existing,
bmr15788_entity1,15788,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15788_entity1.pdb,skipped_existing,
bmr15789_entity1,15789,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15789_entity1.pdb,skipped_existing,
bmr15790_entity1,15790,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15790_entity1.pdb,ok,
bmr15791_entity1,15791,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15791_entity1.pdb,ok,
bmr15792_entity1,15792,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15792_entity1.pdb,skipped_existing,
bmr15793_entity1,15793,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15793_entity1.pdb,skipped_existing,
bmr15795_entity1,15795,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15795_entity1.pdb,skipped_existing,
bmr15796_entity1,15796,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15796_entity1.pdb,skipped_existing,
bmr15797_entity1,15797,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15797_entity1.pdb,skipped_existing,
bmr15798_entity1,15798,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15798_entity1.pdb,skipped_existing,
bmr15800_entity1,15800,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15800_entity1.pdb,skipped_existing,
bmr15801_entity1,15801,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15801_entity1.pdb,skipped_existing,
bmr15802_entity1,15802,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15802_entity1.pdb,skipped_existing,
bmr15803_entity1,15803,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15803_entity1.pdb,skipped_existing,
bmr15803_entity2,15803,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15803_entity2.pdb,skipped_existing,
bmr15804_entity1,15804,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15804_entity1.pdb,skipped_existing,
bmr15805_entity1,15805,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15805_entity1.pdb,skipped_existing,
bmr15807_entity1,15807,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15807_entity1.pdb,skipped_existing,
bmr15808_entity1,15808,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15808_entity1.pdb,skipped_existing,
bmr15810_entity1,15810,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15810_entity1.pdb,skipped_existing,
bmr15812_entity1,15812,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15812_entity1.pdb,skipped_existing,
bmr15814_entity1,15814,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15814_entity1.pdb,skipped_existing,
bmr15816_entity1,15816,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15816_entity1.pdb,skipped_existing,
bmr15817_entity1,15817,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15817_entity1.pdb,skipped_existing,
bmr15819_entity1,15819,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15819_entity1.pdb,skipped_existing,
bmr15826_entity1,15826,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15826_entity1.pdb,skipped_existing,
bmr15845_entity1,15845,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15845_entity1.pdb,skipped_existing,
bmr15846_entity1,15846,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15846_entity1.pdb,skipped_existing,
bmr15847_entity1,15847,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15847_entity1.pdb,skipped_existing,
bmr15848_entity1,15848,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15848_entity1.pdb,skipped_existing,
bmr15849_entity1,15849,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15849_entity1.pdb,skipped_existing,
bmr15850_entity1,15850,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15850_entity1.pdb,skipped_existing,
bmr15851_entity1,15851,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15851_entity1.pdb,skipped_existing,
bmr15852_entity1,15852,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15852_entity1.pdb,skipped_existing,
bmr15853_entity1,15853,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15853_entity1.pdb,skipped_existing,
bmr15854_entity1,15854,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15854_entity1.pdb,skipped_existing,
bmr15855_entity1,15855,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15855_entity1.pdb,skipped_existing,
bmr15863_entity1,15863,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15863_entity1.pdb,skipped_existing,
bmr15864_entity1,15864,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15864_entity1.pdb,skipped_existing,
bmr15865_entity1,15865,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15865_entity1.pdb,skipped_existing,
bmr15873_entity1,15873,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15873_entity1.pdb,skipped_existing,
bmr15874_entity1,15874,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15874_entity1.pdb,skipped_existing,
bmr15875_entity1,15875,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15875_entity1.pdb,skipped_existing,
bmr15878_entity1,15878,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15878_entity1.pdb,skipped_existing,
bmr15878_entity2,15878,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15878_entity2.pdb,skipped_existing,
bmr15882_entity1,15882,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15882_entity1.pdb,skipped_existing,
bmr15884_entity1,15884,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15884_entity1.pdb,skipped_existing,
bmr15893_entity1,15893,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15893_entity1.pdb,skipped_existing,
bmr15894_entity1,15894,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15894_entity1.pdb,skipped_existing,
bmr15895_entity1,15895,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15895_entity1.pdb,skipped_existing,
bmr15896_entity1,15896,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15896_entity1.pdb,skipped_existing,
bmr15897_entity1,15897,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15897_entity1.pdb,skipped_existing,
bmr15899_entity1,15899,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15899_entity1.pdb,skipped_existing,
bmr15901_entity1,15901,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15901_entity1.pdb,ok,
bmr15902_entity1,15902,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr15902_entity1.pdb,skipped_existing,
